DATE_TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,Total_DC,Total_AC,Total_Daily,Total_Yield
2020-05-15 00:00:00,25.184316133333333,22.8575074,0.0,0.0,0.0,0.0,0.0
2020-05-15 00:15:00,25.08458866666667,22.761667866666663,0.0,0.0,0.0,0.0,0.0
2020-05-15 00:30:00,24.935752600000004,22.59230553333333,0.0,0.0,0.0,0.0,0.0
2020-05-15 00:45:00,24.8461304,22.36085213333333,0.0,0.0,0.0,0.0,0.0
2020-05-15 01:00:00,24.621525357142858,22.165422642857145,0.0,0.0,0.0,0.0,0.0
2020-05-15 01:15:00,24.5360922,21.968570866666667,0.0,0.0,0.0,0.0,0.0
2020-05-15 01:30:00,24.638673866666664,22.352925666666668,0.0,0.0,0.0,0.0,0.0
2020-05-15 01:45:00,24.87302233333333,23.1609192,0.0,0.0,0.0,0.0,0.0
2020-05-15 02:00:00,24.936930466666663,23.026113,0.0,0.0,0.0,0.0,0.0
2020-05-15 02:15:00,25.0122476,23.343229266666665,0.0,0.0,0.0,0.0,0.0
2020-05-15 02:30:00,25.005149333333332,23.639459266666663,0.0,0.0,0.0,0.0,0.0
2020-05-15 02:45:00,24.993019533333328,24.0394858,0.0,0.0,0.0,0.0,0.0
2020-05-15 03:00:00,25.016309428571425,24.384135571428573,0.0,0.0,0.0,0.0,0.0
2020-05-15 03:15:00,24.985215266666664,24.35150773333333,0.0,0.0,0.0,0.0,0.0
2020-05-15 03:30:00,24.93773193333333,24.060296533333336,0.0,0.0,0.0,0.0,0.0
2020-05-15 04:15:00,24.3519308,21.78364253333333,0.0,0.0,0.0,0.0,0.0
2020-05-15 04:30:00,24.0626222,21.85252493333333,0.0,0.0,0.0,0.0,0.0
2020-05-15 04:45:00,24.013224200000003,22.306315,0.0,0.0,0.0,0.0,0.0
2020-05-15 05:00:00,24.1771058,22.551908466666664,0.0,0.0,0.0,0.0,0.0
2020-05-15 05:15:00,24.304888,22.979492071428577,0.0,145.5,141.33333333333334,3.6666666666666665,145.5
2020-05-15 05:30:00,24.328727266666665,23.452380466666668,0.0,291.0,282.6666666666667,7.333333333333333,436.5
2020-05-15 05:45:00,24.28921113333333,23.09669193333333,0.0008627212413333,436.5,424.0,11.0,873.0
2020-05-15 06:00:00,24.088446066666663,22.2067566,0.0058869571866666,1524.14880953,1474.6250000133334,14.666666666666666,2397.14880953
2020-05-15 06:15:00,24.01163526666667,22.35345866666667,0.0222816074666666,6869.6011903,6640.053571466668,79.59523809533333,9266.74999983
2020-05-15 06:30:00,23.976731266666665,22.893282,0.0494097238666666,15271.1547618,14801.9464286,324.529761903,24537.90476163
2020-05-15 06:45:00,24.21899,24.442443933333333,0.0953944536,28626.589287,27904.482142999997,819.50595237,53164.494048630004
2020-05-15 07:00:00,24.5373984,27.185652866666665,0.1419404433333333,41345.91428700001,40526.621429,1717.7499999899999,94510.40833563001
2020-05-15 07:15:00,24.8159595,28.888477857142853,0.1547126757142856,44564.20833,43687.22619100001,2751.9761903999997,139074.61666563002
2020-05-15 07:30:00,24.988789866666668,29.6056438,0.1487991533333333,43619.291666000005,42759.35119,3850.3750001,182693.90833163002
2020-05-15 07:45:00,25.21618033333333,29.547110933333336,0.1447934189333333,44395.892857000006,43520.94642699999,4888.4285715,227089.80118863002
2020-05-15 08:00:00,25.41951306666667,31.412544733333327,0.2016386213333333,64834.803572000004,63656.08928500001,6160.8214287,291924.60476063006
2020-05-15 08:15:00,25.95908213333333,35.5287108,0.3457076533333333,101937.157142,100020.646429,8229.2071429,393861.76190263004
2020-05-15 08:30:00,26.430782066666666,40.3180586,0.4053485726666666,112129.56547299998,109956.029761,10969.9880953,505991.32737563003
2020-05-15 08:45:00,26.8318298,39.08195373333332,0.3124267953333332,92505.46428500001,90800.67857100001,13269.5178572,598496.79166063
2020-05-15 09:00:00,27.6209698,45.0092326,0.6231526486666666,165598.892858,162113.5,16593.1785714,764095.68451863
2020-05-15 09:15:00,27.988362071428572,46.6177065,0.3448840357142857,98826.017857,96928.32143,19980.9821428,862921.70237563
2020-05-15 09:30:00,27.516727866666667,39.136326,0.2492484,76522.24999899999,75114.00000100001,21888.892856699997,939443.95237463
2020-05-15 09:45:00,27.450107666666668,40.93057693333333,0.5412059773333334,161370.035715,157931.124999,24533.3809524,1100813.98808963
2020-05-15 10:00:00,28.632191866666663,52.5477356,0.670675372,183026.214283,178967.982142,29346.732144399994,1283840.20237263
2020-05-15 10:15:00,28.768912733333337,47.633738,0.5722834766666666,158716.553571,155319.5,32973.535714,1442556.75594363
2020-05-15 10:30:00,29.35144260000001,49.249723266666656,0.4551483833333333,129103.63571500001,126485.91785900001,36823.174999,1571660.39165863
2020-05-15 10:45:00,28.854707866666665,44.048325600000005,0.3619616539999999,113123.142857,110916.289285,39799.292857,1684783.53451563
2020-05-15 11:00:00,29.410819333333336,47.68545339999999,0.6365608813333332,193768.03570699997,189365.59284499998,43389.95357400001,1878551.57022263
2020-05-15 11:15:00,30.21606228571428,50.006988571428565,0.5857872135714286,160301.22619000002,156837.136904,47752.761904,2038852.79641263
2020-05-15 11:30:00,30.2870728,49.8413636,0.5570693833333333,155409.160714,152072.839286,51726.053571,2194261.95712663
2020-05-15 11:45:00,30.811049333333333,47.8363832,0.4679868693333333,167668.196427,164015.892857,55271.10714199999,2361930.15355363
2020-05-15 12:00:00,31.305375066666663,49.183583533333326,0.5149625866666667,155821.696428,152508.083332,59620.946429,2517751.84998163
2020-05-15 12:15:00,31.50729773333333,49.84449266666666,0.7878660286666666,209569.39881900002,204770.178565,63932.303572000004,2727321.24880063
2020-05-15 12:30:00,32.147684733333335,52.35325513333333,0.6492476293333334,197884.50001,193417.07142,69163.07142899999,2925205.7488106303
2020-05-15 12:45:00,32.39142040000001,50.631239933333326,0.761243312,209419.238093,204708.97619600003,73879.196429,3134624.98690363
2020-05-15 13:00:00,32.622796071428574,49.610767714285714,0.4160351014285714,129842.35714300002,127218.767857,77961.321428,3264467.3440466304
2020-05-15 13:15:00,32.49706446666666,47.01116133333333,0.489243946,149740.55357400002,146659.857143,81491.803572,3414207.8976206305
2020-05-15 13:30:00,32.52462140000001,46.66986293333333,0.574561224,175573.464286,171856.589285,85448.928572,3589781.3619066305
2020-05-15 13:45:00,32.67847086666667,47.516884133333335,0.560985624,170970.58928400002,167367.42857500003,89618.46428800002,3760751.9511906304
2020-05-15 14:00:00,32.93278370357143,49.80390433333333,0.7350834633333333,222438.714294,217470.66070900002,94351.839285,3983190.6654846305
2020-05-15 14:15:00,33.18709654047619,55.030613,0.8936614913333333,259813.28572,253525.46429,100265.46428700001,4243003.951204631
2020-05-15 14:30:00,33.44140937738095,54.51913673333334,0.466788824,142901.932142,139891.960714,105649.50714199999,4385905.88334663
2020-05-15 14:45:00,33.69572221428571,47.618194642857134,0.5421384957142857,160715.529762,157230.553573,108951.89881,4546621.41310863
2020-05-15 15:00:00,33.66417113392857,46.02908119999999,0.3988885433333333,128604.375,126037.660715,112657.625,4675225.78810863
2020-05-15 15:15:00,33.63262005357143,44.28609193333333,0.4472921486666666,143255.142856,140310.267857,115985.99999899999,4818480.93096463
2020-05-15 15:30:00,33.60106897321428,46.7442812,0.5651963973333332,166946.32143,163429.196427,119794.52381,4985427.25239463
2020-05-15 15:45:00,33.56951789285714,43.9206158,0.3462306933333333,107547.160714,105437.66071299999,122858.38095199999,5092974.41310863
2020-05-15 16:00:00,33.5379668125,43.332853333333325,0.3581823699999999,109120.678571,107040.232143,125887.767858,5202095.09167963
2020-05-15 16:15:00,33.506415732142855,41.007431933333336,0.3288961193333332,99493.017857,97634.46428599999,128208.535714,5301588.10953663
2020-05-15 16:30:00,33.474864651785715,41.28059066666666,0.344954196,104079.607143,102106.64285599999,130816.01785599999,5405667.71667963
2020-05-15 17:00:00,33.443313571428575,36.82670364285714,0.1668127414285714,49913.767857000006,48949.928571,134620.839284,5455581.48453663
2020-05-15 17:15:00,33.30025473333334,35.852207400000005,0.1738986373333333,49718.660716,48750.053572000004,135859.303572,5505300.14525263
2020-05-15 17:30:00,33.03212220000001,34.3384004,0.08716189,26248.833333000002,25580.166666999998,136646.75,5531548.97858563
2020-05-15 17:45:00,32.311871133333334,31.54853933333333,0.0384030336,11391.25,11020.0535715,137121.857143,5542940.22858563
2020-05-15 18:00:00,31.13241364285714,30.225331,0.0225449364285714,6505.0,6283.7678571999995,137350.446429,5549445.22858563
2020-05-15 18:15:00,29.243110933333337,28.6825074,0.00914994484,2199.2178571100003,2121.51785715,137449.607144,5551644.44644274
2020-05-15 18:30:00,28.495518,27.285992266666668,0.001841024544,0.0,0.0,137473.0,5551644.44644274
2020-05-15 18:45:00,27.8840638,25.96194653333333,0.0,0.0,0.0,137473.0,5551644.44644274
2020-05-15 19:00:00,27.455975400000003,25.38531306666667,0.0,0.0,0.0,131221.75,5551644.44644274
2020-05-15 19:15:00,27.0975484,25.200846400000003,0.0,0.0,0.0,124970.5,5551644.44644274
2020-05-15 19:30:00,27.01870113333333,25.745267733333336,0.00012538276,0.0,0.0,118719.25,5551644.44644274
2020-05-15 19:45:00,23.787237466666667,22.5114056,0.000100219904,0.0,0.0,112468.0,5551644.44644274
2020-05-15 20:00:00,22.66317964285714,20.290725714285717,0.0,0.0,0.0,106216.75,5551644.44644274
2020-05-15 20:15:00,23.412097066666668,20.736596666666667,0.0,0.0,0.0,99965.5,5551644.44644274
2020-05-15 20:30:00,22.30098866666667,20.375416933333337,0.0,0.0,0.0,93714.25,5551644.44644274
2020-05-15 21:15:00,22.1193604,20.632086200000003,0.0,0.0,0.0,87463.0,5551644.44644274
2020-05-15 21:30:00,22.221250333333334,20.75869966666667,0.0,0.0,0.0,87463.0,5551644.44644274
2020-05-15 21:45:00,22.236828466666665,20.914416666666668,0.0,0.0,0.0,87463.0,5551644.44644274
2020-05-15 22:00:00,22.22185842857143,20.895703928571425,0.0,0.0,0.0,87463.0,5551644.44644274
2020-05-15 22:15:00,22.149312533333333,20.732185866666665,0.0,0.0,0.0,87463.0,5551644.44644274
2020-05-15 22:30:00,22.104713866666668,20.82985206666667,0.0,0.0,0.0,87463.0,5551644.44644274
2020-05-15 22:45:00,22.057079933333338,21.072275666666663,0.0,0.0,0.0,87463.0,5551644.44644274
2020-05-15 23:00:00,22.23601830769231,21.241316538461536,0.0,0.0,0.0,87463.0,5551644.44644274
2020-05-16 02:00:00,21.68216,20.072144,0.0,0.0,0.0,0.0,5551644.44644274
2020-05-16 02:15:00,21.6884114,19.9192038,0.0,0.0,0.0,0.0,5551644.44644274
2020-05-16 02:30:00,21.510408533333337,19.59269193333333,0.0,0.0,0.0,0.0,5551644.44644274
2020-05-16 02:45:00,21.496287,19.6248698,0.0,0.0,0.0,0.0,5551644.44644274
2020-05-16 03:00:00,21.6459126,20.065205933333328,0.0,0.0,0.0,0.0,5551644.44644274
2020-05-16 03:15:00,21.674314200000005,20.11216013333333,0.0,0.0,0.0,0.0,5551644.44644274
2020-05-16 03:30:00,21.73142093333333,20.351884,0.0,0.0,0.0,0.0,5551644.44644274
2020-05-16 03:45:00,21.78016573333333,20.50589406666667,0.0,0.0,0.0,0.0,5551644.44644274
2020-05-16 04:00:00,21.85855535714285,20.81391042857143,0.0,0.0,0.0,0.0,5551644.44644274
2020-05-16 04:15:00,21.89991073333333,20.712640333333333,0.0,0.0,0.0,0.0,5551644.44644274
